PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
1, 6252.80, 8000
1, 6659.20, 8000
1, 6689.40, 8000
1, 7133.60, 8000
1, 6571.40, 8000
1, 6283.60, 8000
1, 6281.80, 8000
1, 6459.60, 8000
1, 5992.00, 8000
1, 6110.00, 8000
1, 6921.60, 8000
1, 6417.60, 8000
1, 6780.40, 8000
1, 6102.80, 8000
1, 6628.20, 8000
1, 6684.20, 8000
1, 6197.60, 8000
1, 6819.60, 8000
1, 6231.60, 8000
1, 6672.40, 8000
1, 6315.00, 8000
1, 7063.00, 8000
1, 6077.60, 8000
1, 6511.40, 8000
1, 6594.00, 8000
1, 6595.20, 8000
1, 6204.40, 8000
10, 20774.00, 8000
1, 6552.60, 8000
1, 6650.80, 8000
1, 6630.60, 8000
1, 6124.40, 8000
1, 6240.80, 8000
1, 6134.40, 8000
1, 6802.40, 8000
1, 6687.40, 8000
10, 20954.20, 8000
1, 6184.00, 8000
